customerID,gender,SeniorCitizen,tenure,Tenure Range,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,State,City,Age,Under 30,Married,Premium Tech Support,Total Revenue,Satisfaction Score,Customer Status,Churn Category
6502-HCJTI,Male,1,7,New Customer,Fiber optic,Month-to-month,Credit card (automatic),94.7,673.1,Yes,United States,California,Lakewood,78,No,Yes,No,741,1,Churned,Attitude
2606-RMDHZ,Male,0,6,New Customer,DSL,Month-to-month,Credit card (automatic),30.5,208.7,Yes,United States,California,Lakewood,47,No,No,No,208.7,1,Churned,Competitor
8258-GSTJK,Male,1,3,New Customer,Fiber optic,Month-to-month,Electronic check,77,237.75,Yes,United States,California,San Pedro,74,No,No,No,382.77,1,Churned,Competitor
6861-OKBCE,Female,0,11,New Customer,No,Month-to-month,Credit card (automatic),20.1,221.35,Yes,United States,California,Seal Beach,62,No,No,No,585.01,2,Churned,Attitude
9940-RHLFB,Female,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,75.3,75.3,Yes,United States,California,Sunset Beach,53,No,No,No,101.36,1,Churned,Competitor
2995-UPRYS,Female,1,40,Loyal Customer,Fiber optic,One year,Credit card (automatic),99.2,4062.2,Yes,United States,California,Long Beach,74,No,Yes,Yes,4852.6,3,Churned,Other
6686-YPGHK,Male,1,47,Loyal Customer,Fiber optic,Month-to-month,Mailed check,85.5,4042.3,Yes,United States,California,Long Beach,65,No,No,No,5811.56,3,Churned,Other
1383-EZRWL,Female,0,7,New Customer,No,Month-to-month,Mailed check,20.05,164.85,Yes,United States,California,Long Beach,62,No,No,No,502.39,2,Churned,Other
4759-TRPLW,Male,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,70.4,70.4,Yes,United States,California,Long Beach,40,No,No,No,100.03,1,Churned,Competitor
8563-IIOXK,Male,0,7,New Customer,DSL,One year,Electronic check,49.75,331.3,Yes,United States,California,Duarte,24,Yes,Yes,No,584.28,1,Churned,Competitor
8020-BWHYL,Female,1,15,Medium,Fiber optic,Month-to-month,Credit card (automatic),75.3,1147.45,Yes,United States,California,Montrose,70,No,No,No,1267.3,3,Churned,Competitor
2982-VPSGI,Female,0,11,New Customer,Fiber optic,Month-to-month,Electronic check,94,1078.9,Yes,United States,California,South Pasadena,64,No,Yes,No,1361.27,1,Churned,Competitor
8199-ZLLSA,Male,0,67,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),118.35,7804.15,Yes,United States,California,Tujunga,53,No,No,Yes,9322.37,1,Churned,Competitor
4625-EWPTF,Male,0,8,New Customer,DSL,Month-to-month,Electronic check,30.45,226.45,Yes,United States,California,Pasadena,55,No,No,No,226.45,1,Churned,Competitor
5980-NOPLP,Female,0,44,Loyal Customer,Fiber optic,Month-to-month,Electronic check,96.1,4364.1,Yes,United States,California,Pasadena,19,Yes,Yes,No,4858.66,2,Churned,Competitor
6892-XPFPU,Male,1,24,Medium,Fiber optic,Month-to-month,Electronic check,104.25,2433.9,Yes,United States,California,Pasadena,70,No,Yes,No,3628.14,1,Churned,Competitor
8010-EZLOU,Male,1,15,Medium,Fiber optic,Month-to-month,Electronic check,80.2,1217.25,Yes,United States,California,San Marino,75,No,No,No,1398.45,1,Churned,Competitor
9874-QLCLH,Female,0,17,Medium,Fiber optic,Month-to-month,Electronic check,104.2,1743.5,Yes,United States,California,Northridge,38,No,Yes,No,1826.97,1,Churned,Competitor
8062-YBDOE,Male,1,1,New Customer,Fiber optic,Month-to-month,Electronic check,69.65,69.65,Yes,United States,California,Canyon Country,70,No,No,No,76.88,2,Churned,Other
6000-APYLU,Male,0,9,New Customer,Fiber optic,Month-to-month,Electronic check,80.8,713.1,Yes,United States,California,Valencia,39,No,No,No,896.16,3,Churned,Competitor
0947-IDHRQ,Female,0,7,New Customer,Fiber optic,Month-to-month,Mailed check,80.3,526.7,Yes,United States,California,Woodland Hills,21,Yes,No,No,811.17,2,Churned,Competitor
3672-YITQD,Male,1,36,Medium,Fiber optic,Month-to-month,Electronic check,84.1,3021.6,Yes,United States,California,Castaic,71,No,Yes,No,4161,1,Churned,Competitor
9048-JVYVF,Male,0,3,New Customer,DSL,Month-to-month,Electronic check,69.35,191.35,Yes,United States,California,Panorama City,48,No,No,Yes,298.27,2,Churned,Other
8988-ECPJR,Female,1,34,Medium,Fiber optic,Month-to-month,Mailed check,79.6,2718.3,Yes,United States,California,Van Nuys,79,No,Yes,No,3596.86,1,Churned,Dissatisfaction
3776-EKTKM,Female,1,1,New Customer,DSL,Month-to-month,Electronic check,36.45,36.45,Yes,United States,California,Burbank,79,No,No,No,36.45,3,Churned,Dissatisfaction
1902-XBTFB,Male,0,22,Medium,Fiber optic,Month-to-month,Electronic check,89.4,2001.5,Yes,United States,California,North Hollywood,39,No,No,No,2872.26,2,Churned,Dissatisfaction
0643-OKLRP,Female,1,47,Loyal Customer,Fiber optic,Month-to-month,Electronic check,80.35,3825.85,Yes,United States,California,Azusa,73,No,Yes,No,5716.42,1,Churned,Dissatisfaction
9381-NDKME,Female,1,24,Medium,DSL,Month-to-month,Credit card (automatic),40.65,933.3,Yes,United States,California,El Monte,74,No,Yes,No,933.3,1,Churned,Dissatisfaction
2794-XIMMO,Male,0,53,Loyal Customer,DSL,One year,Electronic check,60.45,3184.25,Yes,United States,California,Rancho Cucamonga,61,No,Yes,Yes,3184.25,2,Churned,Price
8382-SHQEH,Female,0,8,New Customer,Fiber optic,Month-to-month,Electronic check,84.9,764.95,Yes,United States,California,Rancho Cucamonga,58,No,Yes,No,996.95,1,Churned,Price
2983-ZANRP,Female,0,2,New Customer,Fiber optic,Month-to-month,Bank transfer (automatic),73.55,145.4,Yes,United States,California,La Puente,27,Yes,Yes,No,162.4,1,Churned,Competitor
7845-URHJN,Female,0,8,New Customer,No,Month-to-month,Bank transfer (automatic),20.15,156.25,Yes,United States,California,Hacienda Heights,24,Yes,Yes,No,247.05,3,Churned,Price
3034-ZBEQN,Female,0,48,Loyal Customer,DSL,One year,Mailed check,34.7,1604.5,Yes,United States,California,La Puente,31,No,Yes,No,1604.5,2,Churned,Dissatisfaction
8327-LZKAS,Female,1,43,Loyal Customer,Fiber optic,One year,Electronic check,107.55,4533.9,Yes,United States,California,Pomona,80,No,Yes,Yes,5269.02,2,Churned,Dissatisfaction
1075-BGWOH,Male,1,16,Medium,Fiber optic,Month-to-month,Electronic check,98.75,1587.55,Yes,United States,California,Rosemead,69,No,Yes,No,1830.11,2,Churned,Attitude
0302-JOIVN,Female,0,8,New Customer,Fiber optic,Month-to-month,Electronic check,101.15,842.9,Yes,United States,California,San Gabriel,47,No,Yes,No,977.94,2,Churned,Competitor
5366-IJEQJ,Male,0,20,Medium,Fiber optic,Month-to-month,Electronic check,88.7,1761.45,Yes,United States,California,Alhambra,20,Yes,No,No,1872.25,1,Churned,Other
1981-INRFU,Female,0,2,New Customer,Fiber optic,Month-to-month,Electronic check,79.75,164.5,Yes,United States,California,Boulevard,44,No,No,No,181.14,3,Churned,Competitor
4971-PUYQO,Female,0,27,Medium,Fiber optic,Month-to-month,Mailed check,94.55,2724.6,Yes,United States,California,Campo,48,No,No,No,3024.03,2,Churned,Competitor
8485-GJCDN,Female,1,5,New Customer,Fiber optic,Month-to-month,Mailed check,69.05,318.5,Yes,United States,California,Chula Vista,71,No,No,No,468.75,3,Churned,Competitor
1527-SXDPN,Male,0,52,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),96.25,4990.25,Yes,United States,California,Imperial Beach,63,No,Yes,Yes,7532.93,3,Churned,Competitor
6029-WTIPC,Male,1,37,Loyal Customer,Fiber optic,Month-to-month,Electronic check,101.1,3744.05,Yes,United States,California,Jacumba,73,No,No,No,5152.27,1,Churned,Competitor
8634-CILSZ,Male,0,69,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),104.7,7220.35,Yes,United States,California,Jamul,52,No,No,Yes,8630.71,3,Churned,Competitor
6682-QJDGB,Male,0,40,Loyal Customer,DSL,Month-to-month,Mailed check,55.25,2139.2,Yes,United States,California,Borrego Springs,20,Yes,No,No,2462.4,1,Churned,Competitor
8780-IXSTS,Female,0,6,New Customer,Fiber optic,Month-to-month,Electronic check,90.1,521.3,Yes,United States,California,Carlsbad,53,No,No,No,528.2,1,Churned,Competitor
9530-EHPOH,Male,0,11,New Customer,DSL,Month-to-month,Electronic check,53.75,608,Yes,United States,California,El Cajon,60,No,No,No,773.33,1,Churned,Competitor
0345-HKJVM,Female,0,6,New Customer,Fiber optic,Month-to-month,Electronic check,89.3,577.6,Yes,United States,California,El Cajon,43,No,No,No,593.2,1,Churned,Other
3049-SOLAY,Female,0,3,New Customer,Fiber optic,Month-to-month,Electronic check,95.2,292.85,Yes,United States,California,Fallbrook,21,Yes,Yes,No,382.63,1,Churned,Competitor
3317-HRTNN,Female,1,5,New Customer,DSL,Month-to-month,Electronic check,45.7,198,Yes,United States,California,Julian,79,No,No,No,198,3,Churned,Competitor
3235-ETOOB,Male,0,8,New Customer,Fiber optic,Month-to-month,Electronic check,74.5,609.9,Yes,United States,California,Lakeside,51,No,Yes,No,993.18,2,Churned,Competitor
8058-INTPH,Female,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,79.65,79.65,Yes,United States,California,Oceanside,57,No,No,No,102.13,3,Churned,Competitor
5569-OUICF,Female,1,28,Medium,Fiber optic,Month-to-month,Credit card (automatic),101.3,2812.2,Yes,United States,California,Santee,67,No,Yes,Yes,3272.24,3,Churned,Competitor
8821-XNHVZ,Female,0,1,New Customer,Fiber optic,Month-to-month,Mailed check,80.05,80.05,Yes,United States,California,Solana Beach,53,No,Yes,No,119.84,3,Churned,Competitor
2082-OJVTK,Male,0,29,Medium,Fiber optic,Month-to-month,Electronic check,89.2,2698.35,Yes,United States,California,San Marcos,25,Yes,Yes,No,2814.35,1,Churned,Competitor
5940-NFXKV,Male,0,19,Medium,Fiber optic,Month-to-month,Electronic check,83.65,1465.75,Yes,United States,California,Rancho Santa Fe,59,No,Yes,No,1863.46,2,Churned,Competitor
8053-WWDRO,Female,0,6,New Customer,No,Month-to-month,Bank transfer (automatic),19.5,146.3,Yes,United States,California,San Diego,62,No,Yes,No,336.5,3,Churned,Competitor
9564-KCLHR,Male,0,1,New Customer,DSL,Month-to-month,Mailed check,51.25,51.25,Yes,United States,California,San Diego,58,No,No,Yes,57.69,1,Churned,Competitor
2082-CEFLT,Male,0,1,New Customer,DSL,Month-to-month,Electronic check,45.6,45.6,Yes,United States,California,San Diego,31,No,No,No,57.33,1,Churned,Competitor
1213-NGCUN,Female,0,6,New Customer,DSL,Month-to-month,Bank transfer (automatic),49.65,267.35,Yes,United States,California,San Diego,49,No,No,Yes,560.69,2,Churned,Dissatisfaction
5688-KZTSN,Male,0,15,Medium,No,Month-to-month,Electronic check,20,288.05,Yes,United States,California,San Diego,59,No,Yes,No,755.15,1,Churned,Competitor
2894-QOJRX,Female,0,25,Medium,DSL,Month-to-month,Bank transfer (automatic),34,853,Yes,United States,California,San Diego,19,Yes,Yes,No,853,1,Churned,Competitor
5747-PMBSQ,Male,1,10,New Customer,Fiber optic,Month-to-month,Mailed check,92.5,934.1,Yes,United States,California,San Diego,72,No,Yes,Yes,1145.3,1,Churned,Competitor
3143-JQEGI,Female,0,13,Medium,Fiber optic,Month-to-month,Electronic check,88.35,1222.8,Yes,United States,California,San Diego,52,No,Yes,No,1454.59,2,Churned,Competitor
6386-SZZKH,Female,0,49,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),107.95,5293.2,Yes,United States,California,San Diego,38,No,Yes,Yes,5609.25,2,Churned,Competitor
2982-IHMFT,Female,1,1,New Customer,Fiber optic,Month-to-month,Mailed check,74.45,74.45,Yes,United States,California,Indian Wells,75,No,No,No,114.06,3,Churned,Competitor
3521-SYVOR,Female,0,37,Loyal Customer,DSL,Month-to-month,Electronic check,64.75,2345.2,Yes,United States,California,Palm Desert,26,Yes,No,No,2466.19,1,Churned,Attitude
9526-JAWYF,Male,0,26,Medium,Fiber optic,Month-to-month,Electronic check,89.8,2335.3,Yes,United States,California,Blythe,49,No,No,No,2497.54,1,Churned,Competitor
5649-VUKMC,Female,0,12,New Customer,Fiber optic,One year,Mailed check,95.5,1115.15,Yes,United States,California,Coachella,61,No,No,No,1532.87,2,Churned,Competitor
5143-EGQFK,Female,1,10,New Customer,DSL,Month-to-month,Electronic check,29.65,291.4,Yes,United States,California,Imperial,76,No,No,Yes,401.4,2,Churned,Other
4919-IKATY,Male,0,5,New Customer,Fiber optic,Month-to-month,Electronic check,84.5,453.75,Yes,United States,California,Joshua Tree,64,No,Yes,No,638.15,1,Churned,Competitor
9050-QLROH,Male,0,18,Medium,Fiber optic,Month-to-month,Credit card (automatic),90.7,1597.25,Yes,United States,California,Niland,26,Yes,No,No,2111.87,1,Churned,Competitor
6168-WFVVF,Female,1,3,New Customer,Fiber optic,Month-to-month,Electronic check,70.3,235.5,Yes,United States,California,Palm Springs,69,No,No,No,252.12,3,Churned,Competitor
0877-SDMBN,Female,0,54,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),103.95,5639.05,Yes,United States,California,Parker Dam,20,Yes,No,No,7986.43,3,Churned,Competitor
8065-YKXKD,Female,0,10,New Customer,Fiber optic,Month-to-month,Electronic check,74.75,799.65,Yes,United States,California,Seeley,39,No,No,No,855.95,1,Churned,Other
9637-EIHEQ,Female,0,1,New Customer,DSL,Month-to-month,Electronic check,50.8,50.8,Yes,United States,California,Thermal,20,Yes,No,Yes,73.62,2,Churned,Competitor
9689-PTNPG,Male,0,2,New Customer,Fiber optic,Month-to-month,Electronic check,80.25,144.55,Yes,United States,California,Vidal,42,No,No,No,232.61,1,Churned,Competitor
9465-RWMXL,Male,0,32,Medium,Fiber optic,Month-to-month,Electronic check,78.9,2447.95,Yes,United States,California,Westmorland,62,No,Yes,No,3170.19,3,Churned,Competitor
2362-IBOOY,Male,0,36,Medium,Fiber optic,Month-to-month,Electronic check,84.75,3050.15,Yes,United States,California,Winterhaven,22,Yes,No,No,4633.07,3,Churned,Competitor
0843-WTBXE,Male,0,53,Loyal Customer,Fiber optic,Month-to-month,Bank transfer (automatic),85.45,4517.25,Yes,United States,California,Landers,38,No,No,No,5388.04,1,Churned,Other
5515-IDEJJ,Male,0,1,New Customer,No,Month-to-month,Mailed check,19.9,19.9,Yes,United States,California,Angelus Oaks,46,No,Yes,No,65.67,1,Churned,Competitor
7450-NWRTR,Male,1,12,New Customer,Fiber optic,Month-to-month,Electronic check,99.45,1200.15,Yes,United States,California,Apple Valley,76,No,No,No,1462.83,3,Churned,Competitor
5376-DEQCP,Female,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,70.6,70.6,Yes,United States,California,Barstow,48,No,No,No,97.72,3,Churned,Competitor
9095-HFAFX,Female,0,5,New Customer,Fiber optic,Month-to-month,Credit card (automatic),81,389.6,Yes,United States,California,Big Bear City,61,No,No,No,500.6,2,Churned,Competitor
2379-ENZGV,Male,0,6,New Customer,Fiber optic,Month-to-month,Electronic check,84.85,523.5,Yes,United States,California,Bloomington,61,No,No,No,759.42,2,Churned,Competitor
6005-OBZPH,Female,1,26,Medium,Fiber optic,Month-to-month,Electronic check,89.15,2277.65,Yes,United States,California,Ludlow,68,No,No,No,2513.99,1,Churned,Other
7932-WPTDS,Female,1,1,New Customer,DSL,Month-to-month,Electronic check,24.8,24.8,Yes,United States,California,Green Valley Lake,77,No,Yes,No,24.8,1,Churned,Competitor
2722-VOJQL,Male,0,64,Loyal Customer,Fiber optic,One year,Credit card (automatic),105.65,6903.1,Yes,United States,California,Highland,30,No,No,Yes,8453.82,1,Churned,Other
5228-EXCET,Male,0,13,Medium,Fiber optic,Month-to-month,Electronic check,80.85,1008.7,Yes,United States,California,Newberry Springs,40,No,No,No,1171.72,1,Churned,Competitor
7394-FKDNK,Female,0,9,New Customer,Fiber optic,Month-to-month,Electronic check,89.45,853.1,Yes,United States,California,Redlands,62,No,Yes,No,1091.69,2,Churned,Competitor
6331-LWDTQ,Male,0,10,New Customer,DSL,Month-to-month,Credit card (automatic),72.15,794.25,Yes,United States,California,Rialto,49,No,No,No,1211.75,2,Churned,Dissatisfaction
1597-FZREH,Female,0,2,New Customer,DSL,Month-to-month,Electronic check,76.4,160.8,Yes,United States,California,Shoshone,39,No,No,Yes,244.08,2,Churned,Price
7000-WCEVQ,Female,1,20,Medium,DSL,Month-to-month,Mailed check,61.6,1174.35,Yes,United States,California,Wrightwood,67,No,No,No,1716.55,1,Churned,Price
0727-IWKVK,Male,0,9,New Customer,Fiber optic,Month-to-month,Electronic check,79.9,741.7,Yes,United States,California,Yermo,35,No,Yes,No,914.32,2,Churned,Price
5959-BELXA,Male,1,32,Medium,Fiber optic,Month-to-month,Credit card (automatic),96.15,3019.25,Yes,United States,California,Yucaipa,67,No,No,No,3833.65,2,Churned,Price
3512-IZIKN,Female,0,70,Loyal Customer,DSL,Two year,Credit card (automatic),65.3,4759.75,Yes,United States,California,San Bernardino,57,No,Yes,Yes,7746.65,1,Churned,Dissatisfaction
6141-OOXUQ,Male,0,1,New Customer,No,Month-to-month,Mailed check,19.65,19.65,Yes,United States,California,San Bernardino,43,No,No,No,36.9,2,Churned,Dissatisfaction
7503-ZGUZJ,Male,0,1,New Customer,Fiber optic,Month-to-month,Mailed check,84.65,84.65,Yes,United States,California,Riverside,25,Yes,No,No,146.95,1,Churned,Dissatisfaction
2506-TNFCO,Female,1,1,New Customer,Fiber optic,Month-to-month,Electronic check,69.55,69.55,Yes,United States,California,Riverside,76,No,Yes,No,82.01,2,Churned,Dissatisfaction
8718-PTMEZ,Female,0,13,Medium,DSL,Month-to-month,Electronic check,31.05,347.25,Yes,United States,California,Lake Elsinore,46,No,No,No,347.25,2,Churned,Other
2207-OBZNX,Male,0,7,New Customer,DSL,Month-to-month,Mailed check,51,354.05,Yes,United States,California,Aguanga,56,No,No,No,595.48,1,Churned,Attitude
6142-VSJQO,Female,0,1,New Customer,DSL,Month-to-month,Bank transfer (automatic),44.35,44.35,Yes,United States,California,Homeland,27,Yes,Yes,No,84.77,2,Churned,Attitude
6437-UKHMV,Female,0,7,New Customer,Fiber optic,Month-to-month,Electronic check,79.7,586.05,Yes,United States,California,Moreno Valley,31,No,No,No,788.49,2,Churned,Attitude
1114-CENIM,Male,0,54,Loyal Customer,DSL,Month-to-month,Credit card (automatic),55,3092.65,Yes,United States,California,San Jacinto,43,No,No,No,3454.45,1,Churned,Other
6060-DRTNL,Female,1,5,New Customer,Fiber optic,Month-to-month,Mailed check,84.85,415.55,Yes,United States,California,San Jacinto,66,No,No,No,572.3,1,Churned,Competitor
8473-VUVJN,Male,1,1,New Customer,Fiber optic,Month-to-month,Electronic check,73.65,73.65,Yes,United States,California,Temecula,80,No,No,No,113.53,3,Churned,Attitude
6289-CPNLD,Male,0,33,Medium,DSL,One year,Mailed check,73.9,2405.05,Yes,United States,California,Temecula,33,No,Yes,Yes,3504.61,1,Churned,Competitor
5536-SLHPM,Female,0,55,Loyal Customer,Fiber optic,Month-to-month,Electronic check,77.75,4458.15,Yes,United States,California,Temecula,38,No,Yes,No,5525.7,2,Churned,Competitor
0196-VULGZ,Female,1,6,New Customer,Fiber optic,Month-to-month,Electronic check,84.35,474.9,Yes,United States,California,Irvine,78,No,Yes,No,647.16,3,Churned,Other
8837-VVWLQ,Female,0,8,New Customer,Fiber optic,Month-to-month,Electronic check,84.95,668.4,Yes,United States,California,Capistrano Beach,35,No,No,No,926.88,1,Churned,Other
2696-NARTR,Male,0,11,New Customer,Fiber optic,Month-to-month,Electronic check,73.85,926.25,Yes,United States,California,Corona Del Mar,40,No,No,Yes,1420.59,2,Churned,Other
7614-QVWQL,Male,0,49,Loyal Customer,DSL,One year,Bank transfer (automatic),51.8,2541.25,Yes,United States,California,Costa Mesa,57,No,Yes,No,2591.25,2,Churned,Other
1976-CFOCS,Female,1,1,New Customer,DSL,Month-to-month,Electronic check,46,46,Yes,United States,California,Dana Point,69,No,Yes,No,53.74,1,Churned,Competitor
4631-OACRM,Male,1,15,Medium,Fiber optic,Month-to-month,Electronic check,79.4,1156.1,Yes,United States,California,Lake Forest,78,No,No,No,1414.55,1,Churned,Competitor
